inconsistenciesObjective,aestheticObjective
234.0,1759.246
111.0,1878.909
1000000.0,1878.909
1000000.0,1820.288
111.0,1820.288
111.0,2416.528
111.0,2416.528
111.0,2712.242
111.0,2712.242
111.0,2712.242
111.0,2712.242
115.0,2712.242
111.0,2712.242
1000000.0,1780.871
111.0,1780.871
111.0,1878.909
1000000.0,1878.909
1000000.0,1855.099
111.0,1855.099
111.0,2712.242
111.0,2712.242
111.0,2712.242
111.0,2712.242
111.0,1741.909
111.0,1741.909
139.0,3912.242
111.0,3912.242
222.0,1664.056
111.0,1760.428
111.0,2118.909
1000000.0,2118.909
1000000.0,2001.269
111.0,2001.269
111.0,3713.909
111.0,3713.909
111.0,2724.242
111.0,2724.242
139792.0,3409.141
231.0,1936.576
1000000.0,1489.44
590.0,2058.489
835.0,933.333
835.0,333.333
109876.0,3828.425
835.0,333.333
590.0,1884.576
259.0,2071.242
111.0,2407.629
590.0,1884.576
314.0,3512.174
835.0,333.333
231.0,1967.909
1000000.0,2049.105
231.0,1534.576
231.0,1668.498
745.0,2512.332
835.0,333.333
835.0,333.333
231.0,2608.861
231.0,3271.242
590.0,1884.576
835.0,333.333
32946.0,1790.229
801.0,392.667
835.0,333.333
835.0,166.667
265.0,2071.242
835.0,333.333
835.0,333.333
777.0,651.048
835.0,333.333
1000000.0,676.479
133378.0,9006.342
796.0,333.333
835.0,333.333
231.0,2071.242
590.0,1884.576
539.0,2149.296
835.0,382.759
231.0,2396.544
590.0,1884.576
835.0,166.667
1303.0,2002.596
835.0,573.333
231.0,1904.576
231.0,1534.576
1000000.0,2409.621
835.0,333.333
638.0,937.909
265.0,2356.957
111.0,2444.23
899.0,1336.738
1000000.0,1225.759
231.0,1344.36
158087.0,4150.276
259.0,2237.909
590.0,1884.576
590.0,1884.576
231.0,1360.36
835.0,333.333
638.0,937.909
835.0,619.048
231.0,1534.576
835.0,333.333
265.0,2071.242
111.0,2125.575
835.0,2133.333
835.0,333.333
835.0,166.667
1000000.0,3482.186
1000000.0,1185.551
835.0,333.333
231.0,2164.817
995.0,745.382
1000000.0,978.368
231.0,1367.909
835.0,593.574
6415.0,1799.594
835.0,333.333
231.0,1967.909
835.0,333.333
734.0,2330.584
231.0,1367.909
231.0,1904.576
590.0,2036.383
835.0,333.333
1000000.0,852.978
265.0,2071.242
231.0,1904.576
1000000.0,2251.579
745.0,3524.332
569.0,1556.458
231.0,1534.576
1000000.0,1200.414
796.0,333.333
1000000.0,761.905
834.0,2291.242
111.0,4496.242
111.0,4496.242
111.0,4496.242
111.0,4496.242
123.0,1647.721
32609.0,1746.014
111.0,1976.242
1000000.0,1976.242
1000000.0,1745.193
111.0,1745.193
111.0,1717.929
111.0,1717.929
111.0,4496.242
111.0,4496.242
111.0,4696.242
111.0,4696.242
111.0,4696.242
111.0,4696.242
1000000.0,1717.028
167.0,1717.028
111.0,2296.242
1000000.0,2296.242
1000000.0,1733.632
111.0,1733.632
111.0,4696.242
133.0,4696.242
111.0,4696.242
111.0,4696.242
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,2696.242
1000000.0,1724.287
111.0,1724.287
111.0,1829.575
1000000.0,1829.575
1000000.0,1783.199
111.0,1783.199
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,1712.242
226.0,1712.242
111.0,2696.242
226.0,2696.242
1000000.0,1743.246
233.0,1743.246
221.0,1862.909
1000000.0,1862.909
1000000.0,1804.288
111.0,1804.288
111.0,2400.528
111.0,2400.528
111.0,2696.242
111.0,2696.242
111.0,2696.242
226.0,2696.242
115.0,2696.242
226.0,2696.242
1000000.0,1764.871
111.0,1764.871
221.0,1862.909
1000000.0,1862.909
1000000.0,1839.099
111.0,1839.099
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,1725.909
111.0,1725.909
255.0,3896.242
111.0,3896.242
227.0,1648.056
111.0,1744.428
221.0,2102.909
1000000.0,2102.909
1000000.0,1985.269
111.0,1985.269
111.0,3697.909
111.0,3697.909
111.0,2708.242
111.0,2708.242
231.0,1227.027
590.0,1884.576
590.0,1884.576
231.0,1967.909
569.0,1556.458
504.0,1770.124
265.0,2071.242
231.0,1668.498
638.0,937.909
111.0,1829.575
265.0,2071.242
638.0,937.909
314.0,3512.174
231.0,1456.909
590.0,1884.576
111.0,1845.575
314.0,3512.174
569.0,1556.458
231.0,2164.817
231.0,1367.909
1000000.0,2221.084
231.0,2345.759
166374.0,5465.985
111.0,1934.575
265.0,2071.242
231.0,1936.576
265.0,2139.871
231.0,1904.576
1000000.0,2502.237
569.0,1556.458
1000000.0,2213.089
590.0,1884.576
569.0,1556.458
569.0,2260.743
1000000.0,3801.201
1000000.0,2514.629
231.0,1904.576
1000000.0,838.59
265.0,2071.242
111.0,1712.242
231.0,2164.817
231.0,1534.576
504.0,1770.124
1000000.0,2424.806
265.0,2071.242
231.0,1227.027
620.0,2119.429
504.0,1770.124
231.0,2164.817
231.0,2744.576
1000000.0,1778.893
539.0,1571.242
231.0,1344.36
499.0,1691.936
1000000.0,2032.971
569.0,1556.458
1000000.0,3388.284
231.0,3871.242
553.0,1308.576
231.0,1926.262
1000000.0,2523.44
265.0,2356.957
141618.0,4719.663
231.0,1904.576
15894.0,3802.549
265.0,2356.957
1000000.0,1690.586
231.0,1904.576
231.0,1904.576
231.0,2379.909
111.0,2407.629
231.0,3271.242
231.0,1904.576
1000000.0,1995.954
231.0,2164.817
1000000.0,2604.097
231.0,1904.576
590.0,1884.576
231.0,3271.242
539.0,1751.242
231.0,2071.242
231.0,1904.576
231.0,2164.817
539.0,1571.242
265.0,2332.112
231.0,2567.909
128266.0,9071.867
265.0,2071.242
314.0,3923.948
590.0,1884.576
231.0,2608.861
1000000.0,2752.22
1000000.0,2191.293
231.0,3271.242
1000000.0,2035.463
590.0,1884.576
1000000.0,1661.615
539.0,1571.242
231.0,2688.904
231.0,1904.576
111.0,4496.242
111.0,4496.242
111.0,4496.242
111.0,4496.242
123.0,1647.721
32609.0,1746.014
111.0,1976.242
1000000.0,1976.242
1000000.0,1745.193
111.0,1745.193
111.0,1717.929
111.0,1717.929
111.0,4496.242
111.0,4496.242
111.0,4696.242
111.0,4696.242
111.0,4696.242
111.0,4696.242
1000000.0,1717.028
167.0,1717.028
111.0,2296.242
1000000.0,2296.242
1000000.0,1733.632
111.0,1733.632
111.0,4696.242
133.0,4696.242
111.0,4696.242
111.0,4696.242
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,2696.242
1000000.0,1724.287
111.0,1724.287
111.0,1829.575
1000000.0,1829.575
1000000.0,1783.199
111.0,1783.199
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,1712.242
226.0,1712.242
111.0,2696.242
226.0,2696.242
1000000.0,1743.246
233.0,1743.246
221.0,1862.909
1000000.0,1862.909
1000000.0,1804.288
111.0,1804.288
111.0,2400.528
111.0,2400.528
111.0,2696.242
111.0,2696.242
111.0,2696.242
226.0,2696.242
115.0,2696.242
226.0,2696.242
1000000.0,1764.871
111.0,1764.871
221.0,1862.909
1000000.0,1862.909
1000000.0,1839.099
111.0,1839.099
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,2696.242
111.0,1725.909
111.0,1725.909
255.0,3896.242
111.0,3896.242
227.0,1648.056
111.0,1744.428
221.0,2102.909
1000000.0,2102.909
1000000.0,1985.269
111.0,1985.269
111.0,3697.909
111.0,3697.909
111.0,2708.242
111.0,2708.242
259.0,2071.242
231.0,1904.576
231.0,1874.385
1000000.0,2538.271
231.0,2567.909
111.0,1829.575
122942.0,7479.015
231.0,1668.498
231.0,1456.909
111.0,2429.316
1000000.0,1562.621
231.0,3271.242
111.0,2407.629
231.0,2013.219
231.0,1967.909
111.0,1712.242
231.0,1227.027
231.0,2071.242
231.0,2164.817
1000000.0,2817.994
231.0,1534.576
231.0,2071.242
231.0,2071.242
231.0,1967.909
231.0,2164.817
231.0,1227.027
111.0,1845.575
111.0,2444.23
231.0,1936.576
111.0,2090.445
1000000.0,2631.071
231.0,1534.576
231.0,2164.817
1000000.0,1900.257
1000000.0,3311.688
871.0,2491.988
231.0,1904.576
111.0,1845.575
231.0,2567.909
231.0,1367.909
231.0,2100.909
1000000.0,2425.686
231.0,2071.242
111.0,3245.575
110516.0,3595.631
231.0,1904.576
231.0,1904.576
231.0,1967.909
231.0,1227.027
231.0,1967.909
231.0,1668.498
231.0,4144.576
111.0,2407.629
1000000.0,2414.388
1000000.0,2204.326
1000000.0,2669.156
231.0,1360.36
231.0,1360.36
231.0,1344.36
231.0,2071.242
123.0,2304.987
231.0,1367.909
231.0,2100.891
111.0,1829.575
111.0,1934.575
1000000.0,2409.572
231.0,1904.576
231.0,2695.818
231.0,1534.576
231.0,1967.909
111.0,2687.629
231.0,1227.027
1000000.0,2197.445
231.0,2071.242
231.0,1904.576
570.0,2016.167
231.0,3528.904
231.0,1904.576
111.0,2993.262
109764.0,4978.732
111.0,2104.092
231.0,1936.576
231.0,1668.498
259.0,2071.242
231.0,2351.242
231.0,1904.576
111.0,1829.575
231.0,1904.576
231.0,2164.817
239.0,1477.693
231.0,1967.909
231.0,1344.36
231.0,2345.759
111.0,2120.092
231.0,1344.36
231.0,1227.027
231.0,2372.36
1000000.0,1697.065
231.0,1904.576
629.0,2979.871
