inconsistenciesObjective,aestheticObjective
895.0,0.0
895.0,0.0
866.0,16.0
895.0,0.0
1015.0,162.637
835.0,333.333
895.0,108.046
895.0,0.0
895.0,0.0
997.0,844.72
866.0,16.0
835.0,333.333
1135.0,521.348
895.0,108.046
895.0,0.0
1000000.0,607.858
895.0,0.0
895.0,2109.713
1015.0,162.637
1015.0,162.637
895.0,173.913
895.0,0.0
895.0,0.0
895.0,0.0
1036.0,1197.556
1015.0,162.637
895.0,0.0
895.0,0.0
1000000.0,243.896
1000000.0,183.422
134062.0,788.149
835.0,333.333
1000000.0,1828.927
895.0,0.0
963.0,118.667
1087.0,489.51
866.0,720.286
866.0,16.0
1015.0,162.637
835.0,333.333
1023.0,390.361
895.0,704.286
835.0,333.333
796.0,333.333
866.0,16.0
895.0,0.0
895.0,108.046
917.0,149.333
895.0,0.0
5886.0,1208.326
1015.0,162.637
979.0,1120.0
835.0,333.333
895.0,196.315
1195.0,235.019
1000000.0,689.017
866.0,16.0
1000000.0,238.931
866.0,16.0
895.0,0.0
866.0,16.0
782.0,355.651
1887.0,603.371
1000000.0,578.089
1000000.0,151.357
895.0,0.0
866.0,16.0
895.0,0.0
895.0,0.0
895.0,0.0
796.0,921.379
895.0,455.872
895.0,108.046
895.0,0.0
1016.0,178.637
895.0,0.0
895.0,352.801
895.0,0.0
1015.0,202.054
1000000.0,312.196
866.0,16.0
895.0,108.046
1000000.0,686.291
895.0,972.414
895.0,0.0
715.0,727.823
1895.0,2006.804
1000000.0,282.023
835.0,274.713
1015.0,162.637
895.0,108.046
895.0,108.046
895.0,0.0
895.0,389.974
835.0,166.667
895.0,0.0
1000000.0,1807.264
895.0,2113.847
895.0,289.027
895.0,812.332
895.0,0.0
715.0,3527.823
715.0,3527.823
715.0,3527.823
715.0,3527.823
727.0,679.301
703.0,776.344
679.0,873.388
631.0,1067.474
33045.0,1456.896
643.0,1018.952
619.0,1115.995
595.0,1213.038
547.0,1407.124
115047.0,1844.047
559.0,1358.603
33045.0,1456.896
715.0,1007.823
1000000.0,1007.823
1000000.0,776.774
715.0,776.774
715.0,749.51
715.0,749.51
715.0,3527.823
715.0,3527.823
715.0,3727.823
715.0,3727.823
715.0,3727.823
715.0,3727.823
1000000.0,748.609
771.0,748.609
715.0,1327.823
1000000.0,1327.823
1000000.0,765.213
715.0,765.213
715.0,3727.823
737.0,3727.823
715.0,3727.823
715.0,3727.823
715.0,1727.823
701.0,1727.823
673.0,1727.823
617.0,1727.823
279.0,1727.823
4011.0,1727.823
279.0,1727.823
279.0,1727.823
767.0,1727.823
701.0,1727.823
673.0,1727.823
617.0,1727.823
279.0,1727.823
4011.0,1727.823
279.0,1727.823
279.0,1727.823
1000000.0,755.868
715.0,755.868
766.0,861.156
1000000.0,861.156
1000000.0,814.779
715.0,814.779
715.0,1727.823
715.0,1727.823
715.0,1727.823
715.0,1727.823
686.0,743.823
628.0,775.823
638.0,839.823
599.0,791.823
649.0,823.823
380.0,807.823
638.0,839.823
649.0,823.823
599.0,791.823
688.0,1727.823
634.0,1727.823
303.0,1727.823
397.0,1727.823
315.0,1727.823
291.0,1727.823
607.0,1727.823
303.0,1727.823
380.0,1727.823
1000000.0,774.827
775.0,774.827
655.0,894.49
565.0,1227.823
279.0,1894.49
279.0,1394.49
279.0,1727.823
279.0,1561.156
565.0,1227.823
1000000.0,835.869
715.0,835.869
715.0,1432.109
715.0,1432.109
715.0,1727.823
715.0,1727.823
715.0,1727.823
744.0,1727.823
690.0,1727.823
640.0,1727.823
307.0,1727.823
289.0,1727.823
279.0,1727.823
303.0,1727.823
615.0,1727.823
307.0,1727.823
400.0,1727.823
1000000.0,796.452
715.0,796.452
655.0,894.49
565.0,1227.823
279.0,1894.49
715.0,3227.823
279.0,2061.156
279.0,1727.823
279.0,1394.49
715.0,727.823
279.0,1561.156
565.0,1227.823
1000000.0,870.68
715.0,870.68
715.0,1727.823
715.0,1727.823
715.0,1727.823
715.0,1727.823
732.0,757.49
698.0,757.49
664.0,816.823
596.0,935.49
279.0,1172.823
4259.0,1647.49
279.0,1143.156
279.0,1083.823
279.0,965.156
715.0,727.823
596.0,935.49
279.0,994.823
761.0,2927.823
697.0,2927.823
661.0,2927.823
589.0,2927.823
279.0,2927.823
4166.0,2927.823
279.0,2927.823
279.0,2927.823
1000000.0,775.609
689.0,776.009
637.0,872.382
279.0,1065.127
397.0,1450.617
279.0,1016.941
611.0,920.568
395.0,968.754
279.0,1065.127
655.0,1134.49
860.0,1947.823
616.0,1541.156
608.0,2354.49
509.0,3981.156
642.0,2761.156
860.0,1947.823
1000000.0,1016.85
715.0,1016.85
715.0,2729.49
715.0,2729.49
715.0,1739.823
715.0,1739.823
1000000.0,238.931
1000000.0,1757.992
895.0,196.315
1000000.0,1735.139
1000000.0,687.083
895.0,108.046
835.0,333.333
895.0,2113.847
866.0,720.286
1000000.0,486.504
895.0,2109.713
1000000.0,867.837
1000000.0,686.099
1000000.0,1807.264
866.0,1451.774
895.0,2109.713
895.0,0.0
878.0,137.713
895.0,0.0
866.0,72.09
715.0,1457.943
1000000.0,551.999
1000000.0,238.931
895.0,311.171
895.0,0.0
134062.0,788.149
895.0,173.913
459.0,594.236
895.0,3133.713
1000000.0,992.997
895.0,812.332
895.0,0.0
895.0,0.0
1005.0,266.667
895.0,1168.997
1016.0,178.637
1000000.0,1064.236
1000000.0,1771.809
1000000.0,533.737
767.0,349.333
963.0,118.667
866.0,16.0
835.0,333.333
1000000.0,2546.03
835.0,242.608
895.0,0.0
895.0,289.027
895.0,0.0
997.0,844.72
895.0,0.0
1030.0,224.303
1000000.0,965.501
1000000.0,686.291
895.0,216.092
1000000.0,1696.471
866.0,16.0
895.0,108.046
1887.0,603.371
17440.0,4040.866
1015.0,162.637
1000000.0,764.581
895.0,108.046
1000000.0,578.089
1015.0,162.637
1000000.0,507.246
895.0,173.913
1663.0,486.068
765.0,323.129
895.0,0.0
1000000.0,274.516
866.0,16.0
895.0,1024.0
715.0,944.69
1000000.0,447.357
895.0,0.0
895.0,455.872
1092.0,314.667
895.0,2113.847
895.0,455.872
866.0,16.0
895.0,0.0
866.0,16.0
1036.0,1197.556
1000000.0,2219.039
917.0,149.333
866.0,16.0
1000000.0,243.896
866.0,16.0
979.0,1120.0
1519.0,1116.55
866.0,16.0
895.0,812.332
835.0,333.333
866.0,16.0
866.0,16.0
895.0,352.801
1015.0,495.97
895.0,108.046
895.0,0.0
866.0,16.0
279.0,3765.156
279.0,3765.156
279.0,3765.156
279.0,3765.156
291.0,916.635
267.0,1013.678
243.0,1110.721
195.0,1304.807
32609.0,1694.229
207.0,1256.285
183.0,1353.328
159.0,1450.372
111.0,1644.458
114611.0,2081.38
123.0,1595.936
32609.0,1694.229
279.0,1245.156
1000000.0,1245.156
1000000.0,1014.107
279.0,1014.107
279.0,986.843
279.0,986.843
279.0,3765.156
279.0,3765.156
279.0,3965.156
279.0,3965.156
279.0,3965.156
279.0,3965.156
1000000.0,985.942
335.0,985.942
279.0,1565.156
1000000.0,1565.156
1000000.0,1002.546
279.0,1002.546
279.0,3965.156
301.0,3965.156
279.0,3965.156
279.0,3965.156
279.0,1965.156
279.0,1965.156
449.0,1965.156
279.0,1965.156
1000000.0,993.201
279.0,993.201
630.0,1098.49
1000000.0,1098.49
1000000.0,1052.113
279.0,1052.113
279.0,1965.156
279.0,1965.156
279.0,1965.156
279.0,1965.156
279.0,981.156
608.0,981.156
279.0,1965.156
606.0,1965.156
1000000.0,1012.16
639.0,1012.16
279.0,1131.823
1000000.0,1131.823
1000000.0,1073.202
279.0,1073.202
279.0,1669.442
279.0,1669.442
279.0,1965.156
279.0,1965.156
279.0,1965.156
608.0,1965.156
283.0,1965.156
608.0,1965.156
1000000.0,1033.785
279.0,1033.785
279.0,1131.823
1000000.0,1131.823
1000000.0,1108.013
279.0,1108.013
279.0,1965.156
279.0,1965.156
279.0,1965.156
279.0,1965.156
596.0,935.49
279.0,994.823
625.0,3165.156
279.0,3165.156
1000000.0,1012.943
1705.0,1013.343
279.0,1371.823
1000000.0,1371.823
1000000.0,1254.183
279.0,1254.183
279.0,2966.823
279.0,2966.823
279.0,1977.156
279.0,1977.156
279.0,2927.823
895.0,0.0
895.0,0.0
895.0,0.0
895.0,0.0
895.0,108.046
895.0,0.0
866.0,16.0
835.0,333.333
895.0,0.0
1000000.0,1029.425
835.0,333.333
866.0,16.0
279.0,965.156
866.0,16.0
715.0,727.823
895.0,0.0
895.0,0.0
895.0,0.0
679.0,964.113
279.0,1727.823
866.0,16.0
866.0,16.0
608.0,2354.49
895.0,0.0
837.0,32.0
895.0,0.0
835.0,333.333
279.0,1360.086
796.0,921.379
279.0,2927.823
895.0,0.0
895.0,0.0
459.0,594.236
895.0,0.0
866.0,16.0
866.0,16.0
895.0,0.0
835.0,274.713
866.0,16.0
1000000.0,216.092
895.0,0.0
852.0,363.0
1000000.0,324.138
1000000.0,285.714
1000000.0,2266.444
459.0,594.236
866.0,305.027
895.0,0.0
946.0,241.379
956.0,63.004
835.0,1357.333
1000000.0,1557.11
895.0,0.0
2271.0,2545.982
1000000.0,285.714
1000000.0,2447.461
608.0,2354.49
895.0,0.0
895.0,0.0
745.0,666.667
895.0,0.0
895.0,173.913
866.0,16.0
895.0,0.0
895.0,0.0
459.0,681.192
4647.0,2387.57
835.0,333.333
303.0,1727.823
866.0,1451.774
835.0,274.713
835.0,242.608
895.0,0.0
895.0,0.0
895.0,216.867
190763.0,5397.279
895.0,0.0
956.0,767.289
895.0,0.0
715.0,944.69
715.0,1371.196
895.0,0.0
866.0,16.0
895.0,0.0
866.0,16.0
895.0,108.046
1000000.0,86.957
835.0,333.333
895.0,0.0
895.0,0.0
971.0,1416.0
895.0,0.0
878.0,94.727
1000000.0,948.361
1000000.0,768.06
912.0,29.667
895.0,0.0
840.0,242.0
835.0,518.836
111.0,4444.458
111.0,4444.458
111.0,4444.458
111.0,4444.458
123.0,1595.936
32609.0,1694.229
111.0,1924.458
1000000.0,1924.458
1000000.0,1693.409
111.0,1693.409
111.0,1666.144
111.0,1666.144
111.0,4444.458
111.0,4444.458
111.0,4644.458
111.0,4644.458
111.0,4644.458
111.0,4644.458
1000000.0,1665.243
167.0,1665.243
111.0,2244.458
1000000.0,2244.458
1000000.0,1681.847
111.0,1681.847
111.0,4644.458
133.0,4644.458
111.0,4644.458
111.0,4644.458
111.0,2644.458
111.0,2644.458
281.0,2644.458
111.0,2644.458
1000000.0,1672.503
111.0,1672.503
462.0,1777.791
1000000.0,1777.791
1000000.0,1731.414
111.0,1731.414
111.0,2644.458
111.0,2644.458
111.0,2644.458
111.0,2644.458
111.0,1660.458
440.0,1660.458
111.0,2644.458
438.0,2644.458
1000000.0,1691.461
471.0,1691.461
111.0,1811.124
1000000.0,1811.124
1000000.0,1752.504
111.0,1752.504
111.0,2348.743
111.0,2348.743
111.0,2644.458
111.0,2644.458
111.0,2644.458
440.0,2644.458
115.0,2644.458
440.0,2644.458
1000000.0,1713.087
111.0,1713.087
111.0,1811.124
1000000.0,1811.124
1000000.0,1787.315
111.0,1787.315
111.0,2644.458
111.0,2644.458
111.0,2644.458
111.0,2644.458
428.0,1614.791
111.0,1674.124
457.0,3844.458
111.0,3844.458
1000000.0,1692.244
1537.0,1692.644
111.0,2051.124
1000000.0,2051.124
1000000.0,1933.484
111.0,1933.484
111.0,3646.124
111.0,3646.124
111.0,2656.458
111.0,2656.458
835.0,274.713
459.0,681.192
806.0,182.667
835.0,274.713
1000000.0,3214.643
835.0,274.713
866.0,1598.392
866.0,16.0
866.0,16.0
1000000.0,1318.515
796.0,921.379
866.0,16.0
279.0,1727.823
1000000.0,1562.162
459.0,594.236
608.0,2354.49
835.0,333.333
994.0,456.559
860.0,1947.823
818.0,363.0
1000000.0,2497.347
715.0,944.69
835.0,242.608
715.0,944.69
715.0,944.69
835.0,274.713
835.0,274.713
866.0,16.0
507.0,2380.027
806.0,334.474
608.0,2354.49
866.0,16.0
796.0,333.333
773.0,1188.394
1000000.0,594.053
866.0,16.0
399.0,836.843
866.0,16.0
866.0,720.286
866.0,16.0
835.0,166.667
547.0,1407.124
1000000.0,850.375
1000000.0,622.36
866.0,16.0
767.0,349.333
109398.0,6936.08
279.0,1394.49
835.0,242.608
279.0,2927.823
806.0,422.667
608.0,2354.49
279.0,1727.823
279.0,2927.823
1690.0,439.034
840.0,242.0
715.0,727.823
866.0,16.0
1000000.0,3347.866
715.0,944.69
2062.0,2063.223
835.0,333.333
1000000.0,3035.785
849.0,645.667
1000000.0,539.458
1000000.0,1113.376
303.0,2848.257
715.0,1371.196
380.0,807.823
866.0,37.687
767.0,1118.36
806.0,182.667
608.0,2354.49
837.0,32.0
835.0,333.333
1000000.0,943.459
1881.0,850.375
1000000.0,268.405
866.0,2017.667
866.0,16.0
866.0,16.0
866.0,16.0
715.0,1371.196
866.0,16.0
852.0,363.0
279.0,1727.823
835.0,1058.844
866.0,72.09
866.0,16.0
279.0,2016.85
767.0,349.333
1000000.0,1117.647
1000000.0,638.36
279.0,2927.823
1000000.0,1035.512
5424.0,3014.64
866.0,720.286
767.0,349.333
459.0,623.902
1000000.0,2550.294
111.0,4444.458
111.0,4444.458
111.0,4444.458
111.0,4444.458
123.0,1595.936
32609.0,1694.229
111.0,1924.458
1000000.0,1924.458
1000000.0,1693.409
111.0,1693.409
111.0,1666.144
111.0,1666.144
111.0,4444.458
111.0,4444.458
111.0,4644.458
111.0,4644.458
111.0,4644.458
111.0,4644.458
1000000.0,1665.243
167.0,1665.243
111.0,2244.458
1000000.0,2244.458
1000000.0,1681.847
111.0,1681.847
111.0,4644.458
133.0,4644.458
111.0,4644.458
111.0,4644.458
111.0,2644.458
111.0,2644.458
281.0,2644.458
111.0,2644.458
1000000.0,1672.503
111.0,1672.503
462.0,1777.791
1000000.0,1777.791
1000000.0,1731.414
111.0,1731.414
111.0,2644.458
111.0,2644.458
111.0,2644.458
111.0,2644.458
111.0,1660.458
440.0,1660.458
111.0,2644.458
438.0,2644.458
1000000.0,1691.461
471.0,1691.461
111.0,1811.124
1000000.0,1811.124
1000000.0,1752.504
111.0,1752.504
111.0,2348.743
111.0,2348.743
111.0,2644.458
111.0,2644.458
111.0,2644.458
440.0,2644.458
115.0,2644.458
440.0,2644.458
1000000.0,1713.087
111.0,1713.087
111.0,1811.124
1000000.0,1811.124
1000000.0,1787.315
111.0,1787.315
