inconsistenciesObjective,aestheticObjective
895.0,0.0
895.0,0.0
866.0,16.0
895.0,0.0
1015.0,162.637
835.0,333.333
895.0,108.046
895.0,0.0
895.0,0.0
1015.0,162.637
1015.0,162.637
1015.0,162.637
895.0,0.0
895.0,238.554
895.0,195.002
866.0,16.0
895.0,0.0
1538.0,646.237
895.0,108.046
784.0,422.333
859.0,253.611
895.0,0.0
1000000.0,453.766
1000000.0,970.431
459.0,530.049
1000.0,1400.0
866.0,16.0
895.0,0.0
895.0,0.0
895.0,0.0
895.0,629.785
895.0,0.0
1000000.0,490.336
895.0,0.0
1015.0,162.637
895.0,0.0
1000000.0,84.135
895.0,0.0
866.0,16.0
1015.0,829.303
835.0,441.379
866.0,16.0
1000000.0,502.068
1000000.0,1517.743
895.0,0.0
958.0,1004.136
1015.0,975.97
895.0,0.0
895.0,0.0
908.0,576.0
835.0,166.667
1000000.0,643.501
866.0,16.0
1000000.0,391.28
895.0,196.315
866.0,16.0
866.0,16.0
835.0,333.333
964.0,251.637
1000000.0,235.019
866.0,113.902
1535.0,699.592
895.0,0.0
974.0,808.459
895.0,0.0
895.0,0.0
895.0,0.0
912.0,137.713
895.0,0.0
895.0,0.0
866.0,16.0
835.0,333.333
895.0,0.0
1015.0,162.637
835.0,333.333
895.0,86.747
912.0,2139.379
1000000.0,756.367
1015.0,162.637
1000000.0,386.976
895.0,0.0
1015.0,162.637
806.0,182.667
1015.0,162.637
1015.0,162.637
866.0,211.002
895.0,0.0
895.0,0.0
866.0,16.0
835.0,333.333
895.0,0.0
924.0,16.0
844.0,197.046
1746.0,848.168
895.0,0.0
895.0,0.0
895.0,0.0
895.0,0.0
1000000.0,490.683
1015.0,162.637
866.0,16.0
459.0,3330.049
453.0,3330.049
441.0,3330.049
417.0,3330.049
369.0,3330.049
273.0,3330.049
81.0,3330.049
794.0,3330.049
87.0,3330.049
75.0,3330.049
63.0,3330.049
39.0,3330.049
0.0,3330.049
150.0,3330.049
0.0,3330.049
0.0,3330.049
459.0,3330.049
459.0,3330.049
1000000.0,578.571
447.0,578.571
423.0,675.614
375.0,869.7
279.0,1257.872
32469.0,2039.217
291.0,1209.351
267.0,1306.394
243.0,1403.437
195.0,1597.523
32609.0,1986.945
207.0,1549.001
183.0,1646.044
159.0,1743.087
111.0,1937.174
114611.0,2374.096
123.0,1888.652
32609.0,1986.945
480.0,810.049
1000000.0,810.049
1000000.0,579.0
459.0,579.0
459.0,551.736
459.0,551.736
459.0,3330.049
459.0,3330.049
459.0,3530.049
459.0,3530.049
459.0,3530.049
459.0,3530.049
1000000.0,550.835
515.0,550.835
459.0,1130.049
1000000.0,1130.049
1000000.0,567.439
459.0,567.439
459.0,3530.049
481.0,3530.049
459.0,3530.049
459.0,3530.049
459.0,1530.049
459.0,1530.049
459.0,1530.049
459.0,1530.049
1000000.0,558.094
459.0,558.094
459.0,663.383
1000000.0,663.383
1000000.0,617.006
459.0,617.006
459.0,1530.049
459.0,1530.049
459.0,1530.049
459.0,1530.049
459.0,546.049
459.0,546.049
459.0,1530.049
459.0,1530.049
1000000.0,577.053
459.0,577.053
459.0,696.716
1000000.0,696.716
1000000.0,638.095
459.0,638.095
459.0,1234.335
459.0,1234.335
459.0,1530.049
459.0,1530.049
459.0,1530.049
459.0,1530.049
463.0,1530.049
459.0,1530.049
1000000.0,598.678
459.0,598.678
459.0,696.716
1000000.0,696.716
1000000.0,672.906
459.0,672.906
459.0,1530.049
459.0,1530.049
459.0,1530.049
459.0,1530.049
459.0,559.716
459.0,559.716
487.0,2730.049
459.0,2730.049
459.0,481.863
459.0,385.49
791.0,192.745
459.0,337.304
575.0,240.931
459.0,289.118
791.0,192.745
575.0,240.931
459.0,337.304
459.0,936.716
1000000.0,936.716
1000000.0,819.076
459.0,819.076
459.0,2531.716
459.0,2531.716
459.0,1542.049
459.0,1542.049
1015.0,162.637
906.0,766.667
1000000.0,1860.888
895.0,86.747
895.0,0.0
1000000.0,1934.866
974.0,808.459
1535.0,699.592
895.0,238.554
866.0,113.902
866.0,16.0
1000000.0,276.87
1000000.0,1458.288
137138.0,1587.641
1000000.0,756.367
134140.0,628.445
10775.0,1782.914
866.0,16.0
1000000.0,453.766
1746.0,848.168
895.0,0.0
866.0,16.0
1000000.0,1517.743
835.0,333.333
895.0,108.046
895.0,0.0
1015.0,829.303
895.0,0.0
866.0,16.0
866.0,16.0
1015.0,740.69
1000000.0,490.683
895.0,0.0
908.0,576.0
895.0,108.046
1746.0,848.168
1000000.0,594.506
974.0,808.459
1000000.0,453.766
974.0,808.459
1000000.0,370.495
866.0,16.0
895.0,0.0
912.0,2139.379
866.0,16.0
895.0,0.0
866.0,1149.902
895.0,0.0
895.0,0.0
866.0,113.902
895.0,0.0
895.0,0.0
1015.0,162.637
1205.0,1038.327
1000000.0,254.931
1000000.0,1577.272
1000000.0,373.162
895.0,0.0
1000000.0,455.034
835.0,333.333
895.0,0.0
895.0,0.0
835.0,333.333
866.0,16.0
835.0,406.667
1000000.0,970.431
895.0,0.0
1000000.0,490.336
808.0,48.0
1000000.0,1650.648
1746.0,848.168
1000000.0,946.07
912.0,137.713
895.0,0.0
835.0,333.333
866.0,16.0
835.0,166.667
866.0,16.0
1016.0,178.637
895.0,0.0
866.0,16.0
8073.0,1529.808
459.0,1256.207
866.0,16.0
1868.0,1606.038
1015.0,162.637
1015.0,206.01
748.0,489.379
1015.0,162.637
895.0,0.0
1000000.0,548.685
1000000.0,755.952
1015.0,162.637
895.0,0.0
1000000.0,453.766
895.0,0.0
895.0,238.554
1000000.0,490.336
1015.0,975.97
866.0,16.0
0.0,3330.049
0.0,3330.049
0.0,6130.049
0.0,6130.049
1000000.0,3378.571
3863.0,3378.571
12.0,3610.049
1000000.0,3610.049
1000000.0,3379.0
28.0,3379.0
0.0,3351.736
0.0,3351.736
0.0,6130.049
0.0,6130.049
0.0,6330.049
0.0,6330.049
0.0,6330.049
0.0,6330.049
1000000.0,3350.835
56.0,3350.835
0.0,3930.049
1000000.0,3930.049
1000000.0,3367.439
0.0,3367.439
0.0,6330.049
32.0,6330.049
0.0,6330.049
0.0,6330.049
0.0,4330.049
0.0,4330.049
0.0,4330.049
0.0,4330.049
1000000.0,3358.094
0.0,3358.094
0.0,3463.383
1000000.0,3463.383
1000000.0,3417.006
0.0,3417.006
0.0,4330.049
0.0,4330.049
0.0,4330.049
0.0,4330.049
0.0,3346.049
0.0,3346.049
0.0,4330.049
0.0,4330.049
1000000.0,3377.053
0.0,3377.053
0.0,3496.716
1000000.0,3496.716
1000000.0,3438.095
0.0,3438.095
0.0,4034.335
0.0,4034.335
0.0,4330.049
0.0,4330.049
0.0,4330.049
0.0,4330.049
4.0,4330.049
0.0,4330.049
1000000.0,3398.678
0.0,3398.678
0.0,3496.716
1000000.0,3496.716
1000000.0,3472.906
0.0,3472.906
0.0,4330.049
0.0,4330.049
0.0,4330.049
0.0,4330.049
0.0,3359.716
0.0,3359.716
28.0,5530.049
0.0,5530.049
0.0,3281.863
0.0,3185.49
332.0,2992.745
0.0,3137.304
116.0,3040.931
0.0,3089.118
332.0,2992.745
116.0,3040.931
0.0,3137.304
0.0,3736.716
1000000.0,3736.716
1000000.0,3619.076
0.0,3619.076
0.0,5331.716
0.0,5331.716
0.0,4342.049
0.0,4342.049
866.0,1149.902
866.0,113.902
895.0,0.0
156149.0,2459.011
895.0,0.0
895.0,0.0
895.0,0.0
895.0,0.0
866.0,211.002
1000000.0,360.226
895.0,0.0
895.0,0.0
895.0,0.0
895.0,0.0
1000000.0,587.413
0.0,3330.049
895.0,0.0
835.0,406.667
0.0,3330.049
835.0,333.333
866.0,211.002
895.0,0.0
111.0,1937.174
866.0,16.0
895.0,0.0
835.0,242.608
844.0,197.046
895.0,0.0
895.0,0.0
835.0,333.333
1000000.0,415.716
895.0,0.0
748.0,214.667
866.0,16.0
835.0,333.333
835.0,333.333
895.0,0.0
991.0,735.569
835.0,766.667
895.0,0.0
866.0,16.0
866.0,16.0
895.0,0.0
866.0,16.0
895.0,0.0
1343.0,685.315
895.0,0.0
777.0,365.333
835.0,166.667
0.0,3330.049
866.0,16.0
866.0,1028.0
866.0,16.0
866.0,113.902
1000000.0,68.629
866.0,16.0
895.0,0.0
895.0,195.002
1000000.0,190.857
895.0,704.286
895.0,0.0
866.0,702.291
895.0,0.0
895.0,142.857
895.0,0.0
895.0,0.0
781.0,164.333
946.0,89.0
1000000.0,382.284
459.0,289.118
895.0,108.046
895.0,0.0
866.0,16.0
895.0,0.0
866.0,909.706
784.0,422.333
982.0,48.0
866.0,16.0
866.0,113.902
866.0,16.0
1000000.0,331.608
895.0,0.0
760.0,586.944
1000000.0,48.522
866.0,16.0
866.0,16.0
835.0,441.379
895.0,0.0
1000000.0,572.265
1000000.0,153.258
895.0,1156.107
1000000.0,1357.187
895.0,0.0
866.0,16.0
866.0,113.902
1000000.0,141.011
1000000.0,681.159
767.0,349.333
835.0,681.159
895.0,0.0
0.0,3089.118
0.0,3089.118
0.0,5889.118
0.0,5889.118
1000000.0,3137.639
3863.0,3137.639
12.0,3369.118
1000000.0,3369.118
1000000.0,3138.069
28.0,3138.069
0.0,3110.805
0.0,3110.805
0.0,5889.118
0.0,5889.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
1000000.0,3109.904
56.0,3109.904
0.0,3689.118
1000000.0,3689.118
1000000.0,3126.508
0.0,3126.508
0.0,6089.118
32.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
1000000.0,3117.163
0.0,3117.163
0.0,3222.451
1000000.0,3222.451
1000000.0,3176.074
0.0,3176.074
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3105.118
115.0,3105.118
0.0,4089.118
115.0,4089.118
1000000.0,3136.122
122.0,3136.122
110.0,3255.784
1000000.0,3255.784
1000000.0,3197.164
0.0,3197.164
0.0,3793.403
0.0,3793.403
0.0,4089.118
0.0,4089.118
0.0,4089.118
115.0,4089.118
4.0,4089.118
115.0,4089.118
1000000.0,3157.747
0.0,3157.747
110.0,3255.784
1000000.0,3255.784
1000000.0,3231.975
0.0,3231.975
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3118.784
0.0,3118.784
144.0,5289.118
0.0,5289.118
116.0,3040.931
0.0,3137.304
110.0,3495.784
1000000.0,3495.784
1000000.0,3378.145
0.0,3378.145
0.0,5090.784
0.0,5090.784
0.0,4101.118
0.0,4101.118
866.0,16.0
866.0,909.706
859.0,253.611
866.0,16.0
866.0,16.0
866.0,16.0
1000000.0,801.186
835.0,333.333
777.0,365.333
835.0,242.608
866.0,16.0
459.0,1478.333
835.0,740.0
866.0,16.0
806.0,782.667
781.0,164.333
0.0,3330.049
0.0,3089.118
866.0,16.0
111.0,2024.13
835.0,242.608
1000000.0,153.258
866.0,16.0
1000000.0,124.046
866.0,16.0
806.0,182.667
784.0,589.0
866.0,16.0
917.0,149.333
866.0,16.0
866.0,16.0
866.0,113.902
1000000.0,402.929
0.0,3330.049
866.0,211.002
866.0,16.0
835.0,765.517
835.0,681.159
110.0,3255.784
662.0,840.866
1000000.0,1672.359
866.0,16.0
866.0,211.002
835.0,1345.333
866.0,16.0
866.0,16.0
866.0,1149.902
459.0,530.049
844.0,197.046
866.0,16.0
856.0,613.333
844.0,631.829
859.0,253.611
866.0,16.0
156776.0,3937.939
866.0,1040.0
835.0,333.333
1000000.0,244.644
866.0,713.902
887.0,296.0
111.0,1937.174
835.0,681.159
459.0,530.049
866.0,113.902
459.0,1285.874
866.0,16.0
852.0,196.333
866.0,16.0
835.0,333.333
866.0,1302.291
0.0,3517.689
866.0,16.0
866.0,16.0
1000000.0,1798.874
866.0,16.0
835.0,166.667
835.0,333.333
1000000.0,696.85
806.0,422.667
835.0,911.387
835.0,441.767
866.0,113.902
835.0,333.333
835.0,1116.159
866.0,211.002
866.0,113.902
866.0,16.0
767.0,696.321
866.0,16.0
748.0,214.667
866.0,16.0
799.0,420.277
111.0,1937.174
835.0,333.333
866.0,1028.0
748.0,1028.0
844.0,197.046
1000000.0,337.271
835.0,681.159
1076.0,157.011
0.0,3089.118
0.0,3089.118
0.0,5889.118
0.0,5889.118
1000000.0,3137.639
3863.0,3137.639
12.0,3369.118
1000000.0,3369.118
1000000.0,3138.069
28.0,3138.069
0.0,3110.805
0.0,3110.805
0.0,5889.118
0.0,5889.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
1000000.0,3109.904
56.0,3109.904
0.0,3689.118
1000000.0,3689.118
1000000.0,3126.508
0.0,3126.508
0.0,6089.118
32.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
1000000.0,3117.163
0.0,3117.163
0.0,3222.451
1000000.0,3222.451
1000000.0,3176.074
0.0,3176.074
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3105.118
115.0,3105.118
0.0,4089.118
115.0,4089.118
1000000.0,3136.122
122.0,3136.122
110.0,3255.784
1000000.0,3255.784
1000000.0,3197.164
0.0,3197.164
0.0,3793.403
0.0,3793.403
0.0,4089.118
0.0,4089.118
0.0,4089.118
115.0,4089.118
4.0,4089.118
115.0,4089.118
1000000.0,3157.747
0.0,3157.747
110.0,3255.784
1000000.0,3255.784
1000000.0,3231.975
0.0,3231.975
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3118.784
0.0,3118.784
144.0,5289.118
0.0,5289.118
116.0,3040.931
0.0,3137.304
110.0,3495.784
1000000.0,3495.784
1000000.0,3378.145
0.0,3378.145
0.0,5090.784
0.0,5090.784
0.0,4101.118
0.0,4101.118
459.0,1285.874
979.0,347.618
886.0,422.333
1000000.0,492.542
459.0,1478.333
835.0,441.767
698.0,1219.36
835.0,333.333
866.0,16.0
111.0,1937.174
748.0,489.379
459.0,714.667
808.0,48.0
111.0,2024.13
111.0,1937.174
806.0,182.667
835.0,766.667
886.0,711.422
748.0,214.667
835.0,441.379
459.0,1256.207
835.0,765.517
866.0,16.0
835.0,406.667
835.0,854.653
859.0,253.611
835.0,406.667
1000000.0,822.844
1000000.0,1383.391
748.0,1028.0
111.0,2077.398
835.0,333.333
866.0,16.0
777.0,365.333
110.0,3255.784
1000000.0,1399.656
781.0,164.333
748.0,214.667
