inconsistenciesObjective,aestheticObjective
895.0,0.0
895.0,0.0
866.0,16.0
895.0,0.0
1015.0,162.637
835.0,333.333
895.0,108.046
895.0,0.0
895.0,0.0
895.0,0.0
1000000.0,783.217
895.0,108.046
895.0,0.0
1015.0,162.637
808.0,48.0
835.0,333.333
715.0,818.549
895.0,0.0
895.0,0.0
866.0,16.0
895.0,0.0
1015.0,162.637
1032.0,192.303
835.0,676.479
895.0,0.0
1014.0,178.637
1442.0,514.795
1000000.0,1001.835
165560.0,3725.498
895.0,0.0
895.0,0.0
796.0,813.333
1000000.0,328.971
895.0,0.0
895.0,0.0
1015.0,162.637
4803.0,981.804
1058.0,494.816
895.0,0.0
895.0,0.0
895.0,108.046
895.0,600.0
895.0,0.0
895.0,0.0
895.0,0.0
1015.0,162.637
895.0,1024.0
946.0,89.0
895.0,0.0
895.0,108.046
895.0,0.0
895.0,0.0
895.0,0.0
878.0,353.34
895.0,0.0
1000000.0,293.706
895.0,0.0
1015.0,162.637
835.0,333.333
866.0,1028.0
1000000.0,281.959
895.0,108.046
866.0,1028.0
1015.0,162.637
895.0,0.0
1000000.0,1628.321
835.0,333.333
835.0,274.713
1000000.0,1141.931
895.0,108.046
866.0,16.0
1015.0,162.637
895.0,108.046
895.0,0.0
895.0,1315.614
835.0,333.333
1015.0,329.303
895.0,142.857
847.0,466.667
1593.0,376.03
1000000.0,28.045
895.0,0.0
895.0,0.0
895.0,0.0
835.0,333.333
866.0,16.0
835.0,166.667
895.0,1012.0
895.0,0.0
1015.0,162.637
1015.0,162.637
895.0,812.332
895.0,0.0
1000000.0,587.413
895.0,285.714
895.0,0.0
1000000.0,86.957
1000000.0,191.145
866.0,16.0
1000000.0,346.977
1015.0,495.97
715.0,3618.549
715.0,3618.549
715.0,3618.549
715.0,3618.549
727.0,770.027
703.0,867.07
679.0,964.113
631.0,1158.199
535.0,1546.372
113485.0,2431.466
547.0,1497.85
523.0,1594.893
499.0,1691.936
32705.0,1894.772
511.0,1643.415
487.0,1740.458
32845.0,1842.501
499.0,1691.936
32985.0,1790.229
715.0,1098.549
1000000.0,1098.549
1000000.0,867.5
715.0,867.5
715.0,840.235
715.0,840.235
715.0,3618.549
715.0,3618.549
715.0,3818.549
715.0,3818.549
715.0,3818.549
715.0,3818.549
1000000.0,839.334
771.0,839.334
715.0,1418.549
1000000.0,1418.549
1000000.0,855.938
715.0,855.938
715.0,3818.549
737.0,3818.549
715.0,3818.549
715.0,3818.549
715.0,1818.549
701.0,1818.549
673.0,1818.549
339.0,1818.549
339.0,1818.549
631.0,1818.549
339.0,1818.549
767.0,1818.549
701.0,1818.549
673.0,1818.549
339.0,1818.549
339.0,1818.549
631.0,1818.549
339.0,1818.549
1000000.0,846.594
715.0,846.594
766.0,951.882
1000000.0,951.882
1000000.0,905.505
715.0,905.505
715.0,1818.549
715.0,1818.549
715.0,1818.549
715.0,1818.549
686.0,834.549
628.0,866.549
638.0,930.549
339.0,882.549
649.0,914.549
339.0,898.549
628.0,866.549
688.0,1818.549
634.0,1818.549
363.0,1818.549
457.0,1818.549
375.0,1818.549
351.0,1818.549
339.0,1818.549
715.0,818.549
339.0,1818.549
634.0,1818.549
1000000.0,865.552
835.0,865.552
715.0,985.215
715.0,651.882
1000000.0,985.215
715.0,818.549
1000000.0,818.549
1000000.0,926.595
715.0,926.595
715.0,1522.834
715.0,1522.834
715.0,1818.549
715.0,1818.549
715.0,1818.549
744.0,1818.549
690.0,1818.549
640.0,1818.549
367.0,1818.549
349.0,1818.549
339.0,1818.549
361.0,1818.549
355.0,1818.549
715.0,818.549
359.0,1818.549
640.0,1818.549
1000000.0,887.178
715.0,887.178
676.0,985.215
339.0,1318.549
339.0,1985.215
339.0,1485.215
625.0,1151.882
1000000.0,961.406
715.0,961.406
715.0,1818.549
715.0,1818.549
715.0,1818.549
715.0,1818.549
732.0,848.215
698.0,848.215
664.0,907.549
339.0,1026.215
339.0,1263.549
339.0,996.549
647.0,937.215
630.0,966.882
339.0,1026.215
761.0,3018.549
697.0,3018.549
661.0,3018.549
339.0,3018.549
339.0,3018.549
339.0,3018.549
339.0,3018.549
1000000.0,866.335
749.0,866.735
715.0,1225.215
1000000.0,1225.215
1000000.0,1107.575
715.0,1107.575
715.0,2820.215
715.0,2820.215
715.0,1830.549
715.0,1830.549
1015.0,162.637
835.0,441.379
895.0,108.046
835.0,166.667
835.0,166.667
895.0,0.0
165649.0,4306.398
134247.0,2122.711
866.0,1028.0
866.0,16.0
946.0,89.0
1000000.0,344.316
895.0,1036.0
895.0,108.046
895.0,0.0
895.0,0.0
1000000.0,28.045
835.0,333.333
895.0,0.0
835.0,333.333
1000000.0,432.184
1015.0,162.637
895.0,0.0
895.0,0.0
1000000.0,587.413
847.0,466.667
1000000.0,86.957
835.0,333.333
1786.0,486.038
1015.0,329.303
1015.0,162.637
895.0,108.046
165560.0,3725.498
1015.0,162.637
895.0,0.0
115416.0,1119.893
1015.0,162.637
1015.0,162.637
131788.0,468.741
165560.0,3725.498
796.0,1345.333
1000000.0,191.145
1000000.0,797.046
1000000.0,278.102
895.0,0.0
895.0,600.0
835.0,333.333
1000000.0,569.596
895.0,108.046
1032.0,192.303
1000000.0,1221.855
913.0,365.785
866.0,1028.0
1000000.0,2101.119
835.0,333.333
895.0,0.0
1000000.0,281.959
835.0,676.479
866.0,16.0
866.0,1028.0
1000000.0,385.231
817.0,311.226
1000000.0,289.027
1000000.0,560.9
895.0,0.0
835.0,274.713
866.0,16.0
1000000.0,1231.233
895.0,0.0
895.0,0.0
895.0,285.714
835.0,333.333
1000000.0,1488.919
1015.0,162.637
130364.0,963.521
1000000.0,2104.895
895.0,0.0
895.0,142.857
145569.0,1785.284
895.0,0.0
895.0,0.0
1015.0,162.637
129575.0,316.705
895.0,108.046
1015.0,329.303
1000000.0,1001.835
895.0,97.902
1078.0,1002.637
895.0,1024.0
895.0,0.0
624.0,1229.038
895.0,1315.614
715.0,1658.549
895.0,0.0
1015.0,162.637
895.0,0.0
1000000.0,293.706
895.0,0.0
895.0,65.06
895.0,0.0
339.0,3682.549
339.0,3682.549
339.0,3682.549
339.0,3682.549
351.0,834.027
327.0,931.07
303.0,1028.113
255.0,1222.199
159.0,1610.372
113109.0,2495.466
171.0,1561.85
147.0,1658.893
123.0,1755.936
32329.0,1958.772
135.0,1707.415
111.0,1804.458
32469.0,1906.501
123.0,1755.936
32609.0,1854.229
339.0,1162.549
1000000.0,1162.549
1000000.0,931.5
339.0,931.5
339.0,904.235
339.0,904.235
339.0,3682.549
339.0,3682.549
339.0,3882.549
339.0,3882.549
339.0,3882.549
339.0,3882.549
1000000.0,903.334
395.0,903.334
339.0,1482.549
1000000.0,1482.549
1000000.0,919.938
339.0,919.938
339.0,3882.549
361.0,3882.549
339.0,3882.549
339.0,3882.549
339.0,1882.549
339.0,1882.549
399.0,1882.549
339.0,1882.549
1000000.0,910.594
339.0,910.594
650.0,1015.882
1000000.0,1015.882
1000000.0,969.505
339.0,969.505
339.0,1882.549
339.0,1882.549
339.0,1882.549
339.0,1882.549
339.0,898.549
628.0,866.549
339.0,1882.549
626.0,1882.549
1000000.0,929.552
839.0,929.552
339.0,1049.215
339.0,715.882
1000000.0,1049.215
339.0,882.549
1000000.0,882.549
1000000.0,990.595
339.0,990.595
339.0,1586.834
339.0,1586.834
339.0,1882.549
339.0,1882.549
339.0,1882.549
628.0,1882.549
343.0,1882.549
628.0,1882.549
1000000.0,951.178
339.0,951.178
339.0,1049.215
339.0,715.882
1000000.0,1049.215
339.0,882.549
1000000.0,882.549
1000000.0,1025.406
339.0,1025.406
339.0,1882.549
339.0,1882.549
339.0,1882.549
339.0,1882.549
616.0,912.215
339.0,912.215
645.0,3082.549
339.0,3082.549
1000000.0,930.335
681.0,930.735
339.0,1289.215
1000000.0,1289.215
1000000.0,1171.575
339.0,1171.575
339.0,2884.215
339.0,2884.215
339.0,1894.549
339.0,1894.549
895.0,0.0
14709.0,1584.522
835.0,333.333
339.0,3018.549
835.0,978.998
1978.0,1592.045
895.0,0.0
866.0,16.0
895.0,0.0
895.0,0.0
1000000.0,1476.171
895.0,0.0
1005.0,335.296
866.0,1028.0
835.0,166.667
895.0,704.286
835.0,1357.333
1000000.0,662.36
866.0,16.0
895.0,28.045
715.0,1658.549
1000000.0,289.027
4990.0,1734.088
796.0,1345.333
1000000.0,329.026
895.0,0.0
835.0,333.333
818.0,706.145
1000000.0,173.913
835.0,274.713
895.0,0.0
1000000.0,727.823
895.0,0.0
895.0,600.0
878.0,353.34
835.0,333.333
339.0,1818.549
1593.0,376.03
866.0,16.0
895.0,0.0
835.0,333.333
339.0,1818.549
877.0,893.333
715.0,673.569
895.0,0.0
835.0,333.333
835.0,333.333
1000000.0,1067.598
1000000.0,1393.409
895.0,0.0
895.0,0.0
339.0,882.549
835.0,333.333
852.0,304.379
866.0,16.0
895.0,0.0
835.0,166.667
895.0,0.0
895.0,0.0
1000000.0,1033.747
1000000.0,2685.629
895.0,0.0
796.0,1345.333
895.0,0.0
866.0,1732.286
1000000.0,1518.065
835.0,166.667
895.0,0.0
895.0,867.08
895.0,0.0
866.0,16.0
888.0,165.333
895.0,0.0
895.0,0.0
1060.0,400.0
895.0,0.0
946.0,133.333
878.0,353.34
715.0,818.549
487.0,1740.458
895.0,0.0
1000000.0,891.115
895.0,0.0
895.0,0.0
895.0,0.0
835.0,343.342
835.0,333.333
1000000.0,260.87
835.0,166.667
847.0,800.0
835.0,333.333
835.0,1178.667
895.0,0.0
1000000.0,2242.664
487.0,1740.458
866.0,565.032
866.0,1028.0
866.0,1028.0
847.0,1478.667
895.0,0.0
111.0,4604.458
111.0,4604.458
111.0,4604.458
111.0,4604.458
123.0,1755.936
32609.0,1854.229
111.0,2084.458
1000000.0,2084.458
1000000.0,1853.409
111.0,1853.409
111.0,1826.144
111.0,1826.144
111.0,4604.458
111.0,4604.458
111.0,4804.458
111.0,4804.458
111.0,4804.458
111.0,4804.458
1000000.0,1825.243
167.0,1825.243
111.0,2404.458
1000000.0,2404.458
1000000.0,1841.847
111.0,1841.847
111.0,4804.458
133.0,4804.458
111.0,4804.458
111.0,4804.458
111.0,2804.458
111.0,2804.458
171.0,2804.458
111.0,2804.458
1000000.0,1832.503
111.0,1832.503
422.0,1937.791
1000000.0,1937.791
1000000.0,1891.414
111.0,1891.414
111.0,2804.458
111.0,2804.458
111.0,2804.458
111.0,2804.458
111.0,1820.458
400.0,1788.458
111.0,2804.458
398.0,2804.458
1000000.0,1851.461
611.0,1851.461
111.0,1971.124
111.0,1637.791
1000000.0,1971.124
111.0,1804.458
1000000.0,1804.458
1000000.0,1912.504
111.0,1912.504
111.0,2508.743
111.0,2508.743
111.0,2804.458
111.0,2804.458
111.0,2804.458
400.0,2804.458
115.0,2804.458
400.0,2804.458
1000000.0,1873.087
111.0,1873.087
111.0,1971.124
111.0,1637.791
1000000.0,1971.124
111.0,1804.458
1000000.0,1804.458
1000000.0,1947.315
111.0,1947.315
111.0,2804.458
111.0,2804.458
111.0,2804.458
111.0,2804.458
388.0,1834.124
111.0,1834.124
417.0,4004.458
111.0,4004.458
1000000.0,1852.244
453.0,1852.644
111.0,2211.124
1000000.0,2211.124
1000000.0,2093.484
111.0,2093.484
111.0,3806.124
111.0,3806.124
111.0,2816.458
111.0,2816.458
796.0,1345.333
1595.0,2490.716
339.0,882.549
1000000.0,768.116
1000000.0,4153.558
866.0,1028.0
339.0,1318.549
835.0,333.333
487.0,1740.458
866.0,565.032
715.0,1658.549
835.0,978.998
847.0,466.667
715.0,818.549
835.0,657.471
1000000.0,800.736
835.0,636.987
847.0,1280.0
835.0,676.479
339.0,3453.331
866.0,1266.554
866.0,16.0
487.0,1740.458
835.0,166.667
796.0,906.667
1000000.0,1487.124
835.0,333.333
339.0,1818.549
1000000.0,473.558
1000000.0,476.692
903.0,285.333
847.0,1478.667
761.0,2781.678
487.0,1740.458
835.0,166.667
866.0,1028.0
835.0,333.333
852.0,304.379
1000000.0,605.701
835.0,166.667
715.0,1024.436
835.0,333.333
835.0,333.333
111.0,1804.458
4525.0,2678.515
866.0,16.0
339.0,715.882
917.0,149.333
835.0,556.64
835.0,333.333
339.0,996.549
339.0,996.549
796.0,813.333
866.0,16.0
866.0,211.181
866.0,1028.0
847.0,466.667
715.0,818.549
847.0,2182.952
866.0,1028.0
866.0,16.0
866.0,16.0
835.0,333.333
1695.0,842.697
796.0,1345.333
1000000.0,1330.671
835.0,676.479
835.0,166.667
835.0,1286.713
796.0,1345.333
847.0,800.0
339.0,882.549
9496.0,1567.198
1000.0,733.333
796.0,1345.333
557.0,1115.791
339.0,1318.549
1000000.0,1127.656
866.0,158.857
835.0,500.0
924.0,16.0
847.0,466.667
616.0,912.215
866.0,16.0
835.0,333.333
835.0,333.333
866.0,1456.571
835.0,166.667
111.0,1804.458
835.0,978.998
141051.0,2757.14
796.0,500.0
866.0,1256.092
835.0,333.333
1000000.0,917.385
835.0,166.667
339.0,715.882
866.0,16.0
1000000.0,2056.33
917.0,1161.333
111.0,4437.791
111.0,4437.791
111.0,4437.791
111.0,4437.791
123.0,1589.269
32609.0,1687.563
111.0,1917.791
1000000.0,1917.791
1000000.0,1686.742
111.0,1686.742
111.0,1659.478
111.0,1659.478
111.0,4437.791
111.0,4437.791
111.0,4637.791
111.0,4637.791
111.0,4637.791
111.0,4637.791
1000000.0,1658.577
167.0,1658.577
111.0,2237.791
1000000.0,2237.791
1000000.0,1675.181
111.0,1675.181
111.0,4637.791
133.0,4637.791
111.0,4637.791
111.0,4637.791
111.0,2637.791
111.0,2637.791
171.0,2637.791
111.0,2637.791
1000000.0,1665.836
111.0,1665.836
422.0,1771.124
1000000.0,1771.124
1000000.0,1724.747
111.0,1724.747
111.0,2637.791
111.0,2637.791
111.0,2637.791
111.0,2637.791
111.0,1653.791
400.0,1621.791
111.0,2637.791
398.0,2637.791
1000000.0,1684.795
611.0,1684.795
111.0,1804.458
1000000.0,1804.458
1000000.0,1745.837
111.0,1745.837
111.0,2342.077
111.0,2342.077
111.0,2637.791
111.0,2637.791
111.0,2637.791
400.0,2637.791
115.0,2637.791
400.0,2637.791
1000000.0,1706.42
111.0,1706.42
111.0,1804.458
431.0,1471.124
1000000.0,1780.648
111.0,1780.648
111.0,2637.791
111.0,2637.791
111.0,2637.791
111.0,2637.791
388.0,1667.458
111.0,1667.458
417.0,3837.791
