inconsistenciesObjective,aestheticObjective
289.0,3014.667
0.0,4030.667
287.0,4030.667
1000000.0,3077.67
500.0,3077.67
0.0,3197.333
1000000.0,3197.333
1000000.0,3138.713
0.0,3138.713
0.0,3734.952
0.0,3734.952
0.0,4030.667
0.0,4030.667
0.0,4030.667
289.0,4030.667
4.0,4030.667
289.0,4030.667
1000000.0,3099.296
0.0,3099.296
0.0,3197.333
320.0,2864.0
1000000.0,3173.524
0.0,3173.524
0.0,4030.667
0.0,4030.667
0.0,4030.667
0.0,4030.667
277.0,3060.333
0.0,3060.333
306.0,5230.667
0.0,5230.667
1000000.0,3078.453
342.0,3078.853
0.0,3437.333
1000000.0,3437.333
1000000.0,3319.693
0.0,3319.693
0.0,5032.333
0.0,5032.333
0.0,4042.667
0.0,4042.667
0.0,4478.667
835.0,166.667
459.0,1426.949
0.0,3466.667
459.0,666.667
1227.0,1210.541
835.0,333.333
0.0,3030.667
1000000.0,5712.673
835.0,333.333
767.0,1373.333
376.0,3309.324
0.0,3466.667
835.0,166.667
835.0,166.667
459.0,1166.667
459.0,370.892
835.0,166.667
1000000.0,1490.805
1000000.0,722.757
796.0,813.333
835.0,333.333
453.0,1633.124
376.0,2966.667
33.0,3144.667
1000000.0,969.697
0.0,3966.667
835.0,333.333
0.0,3966.667
1000000.0,2322.774
835.0,333.333
1000000.0,3862.26
0.0,3966.667
249.0,3496.333
835.0,333.333
751.0,2366.667
0.0,4078.836
459.0,2190.667
499.0,1691.936
818.0,210.086
1000000.0,3554.079
16.0,4516.867
835.0,1345.333
835.0,333.333
715.0,818.549
376.0,3309.324
0.0,5427.536
835.0,333.333
835.0,166.667
487.0,1573.791
835.0,166.667
459.0,1026.83
1711.0,1022.35
459.0,1166.667
459.0,736.353
1000000.0,4914.778
835.0,166.667
0.0,4280.0
715.0,818.549
427.0,3655.667
360.0,5694.203
835.0,166.667
1000000.0,804.294
459.0,718.637
1000000.0,1049.617
108913.0,4269.23
835.0,333.333
835.0,355.02
0.0,4280.0
376.0,3833.747
1000000.0,1155.312
459.0,1266.667
376.0,3642.657
806.0,349.333
475.0,1166.667
835.0,500.0
6169.0,1279.412
835.0,166.667
459.0,1353.616
566.0,194.0
715.0,818.549
1000000.0,1081.13
1000000.0,420.29
818.0,210.086
796.0,500.0
459.0,2366.667
835.0,333.333
739.0,2023.446
835.0,166.667
499.0,1977.65
487.0,1573.791
835.0,333.333
376.0,2966.667
487.0,1573.791
459.0,344.667
0.0,3144.667
835.0,166.667
806.0,349.333
0.0,3466.667
459.0,230.667
