inconsistenciesObjective,aestheticObjective
895.0,0.0
895.0,0.0
866.0,16.0
895.0,0.0
1015.0,162.637
835.0,333.333
895.0,108.046
895.0,0.0
895.0,0.0
835.0,333.333
895.0,173.494
1227.0,1595.335
895.0,0.0
895.0,0.0
1000000.0,3765.339
895.0,0.0
866.0,16.0
895.0,0.0
866.0,16.0
895.0,108.046
1000000.0,781.425
895.0,0.0
835.0,333.333
895.0,0.0
895.0,0.0
866.0,158.857
1005.0,374.713
895.0,0.0
895.0,0.0
1000000.0,86.957
924.0,16.0
895.0,0.0
187564.0,5417.053
835.0,406.667
835.0,274.713
1000000.0,195.002
835.0,333.333
835.0,333.333
895.0,108.046
895.0,0.0
895.0,0.0
6408.0,1301.03
835.0,333.333
895.0,0.0
1015.0,162.637
866.0,616.0
1015.0,162.637
958.0,840.0
895.0,0.0
835.0,333.333
895.0,0.0
895.0,0.0
1015.0,162.637
691.0,933.3
946.0,133.333
895.0,0.0
895.0,0.0
866.0,16.0
895.0,812.332
895.0,0.0
895.0,260.87
895.0,21.687
895.0,0.0
1015.0,162.637
835.0,333.333
1000000.0,244.755
1000000.0,393.76
866.0,16.0
895.0,108.046
1015.0,162.637
895.0,0.0
895.0,205.887
835.0,166.667
1066.0,251.637
1000000.0,1142.258
866.0,16.0
835.0,333.333
835.0,406.667
895.0,108.046
835.0,406.667
1015.0,162.637
895.0,0.0
1005.0,266.667
1689.0,531.08
1000000.0,981.574
895.0,0.0
963.0,118.667
895.0,108.046
895.0,0.0
895.0,0.0
835.0,333.333
895.0,0.0
895.0,0.0
895.0,108.046
895.0,0.0
895.0,0.0
946.0,133.333
1000000.0,690.304
895.0,0.0
1000000.0,290.516
835.0,333.333
691.0,3733.3
691.0,3733.3
691.0,3733.3
691.0,3733.3
703.0,884.778
679.0,981.821
655.0,1078.864
607.0,1272.95
32740.0,1669.873
619.0,1224.429
595.0,1321.472
571.0,1418.515
32880.0,1617.601
583.0,1369.993
559.0,1467.037
33020.0,1565.33
571.0,1418.515
547.0,1515.558
32880.0,1617.601
559.0,1467.037
33020.0,1565.33
691.0,1213.3
1000000.0,1213.3
1000000.0,982.251
691.0,982.251
691.0,954.986
691.0,911.613
691.0,868.239
691.0,868.239
691.0,889.926
691.0,846.553
691.0,846.553
691.0,868.239
691.0,824.866
691.0,868.239
691.0,846.553
691.0,846.553
691.0,3733.3
691.0,3733.3
691.0,3933.3
691.0,3933.3
691.0,3933.3
691.0,3933.3
1000000.0,954.085
747.0,954.085
691.0,1533.3
1000000.0,1533.3
1000000.0,970.69
691.0,970.69
691.0,3933.3
713.0,3933.3
691.0,3933.3
691.0,3933.3
691.0,1933.3
677.0,1933.3
649.0,1933.3
593.0,1933.3
255.0,1933.3
3987.0,1933.3
255.0,1933.3
255.0,1933.3
743.0,1933.3
677.0,1933.3
649.0,1933.3
593.0,1933.3
255.0,1933.3
3987.0,1933.3
255.0,1933.3
255.0,1933.3
1000000.0,961.345
691.0,961.345
742.0,1066.633
1000000.0,1066.633
1000000.0,1020.256
691.0,1020.256
691.0,1933.3
691.0,1933.3
691.0,1933.3
691.0,1933.3
662.0,949.3
604.0,981.3
614.0,1045.3
575.0,997.3
625.0,1029.3
356.0,1013.3
614.0,1045.3
625.0,1029.3
575.0,997.3
664.0,1933.3
610.0,1933.3
279.0,1933.3
373.0,1933.3
291.0,1933.3
267.0,1933.3
583.0,1933.3
279.0,1933.3
356.0,1933.3
1000000.0,980.303
751.0,980.303
631.0,1099.966
541.0,1433.3
255.0,2099.966
255.0,1599.966
255.0,1933.3
255.0,1766.633
541.0,1433.3
1000000.0,1041.346
691.0,1041.346
691.0,1637.585
691.0,1637.585
691.0,1933.3
691.0,1933.3
691.0,1933.3
720.0,1933.3
666.0,1933.3
616.0,1933.3
283.0,1933.3
265.0,1933.3
255.0,1933.3
279.0,1933.3
591.0,1933.3
283.0,1933.3
376.0,1933.3
1000000.0,1001.929
691.0,1001.929
631.0,1099.966
541.0,1433.3
255.0,2099.966
691.0,3433.3
255.0,2266.633
255.0,1933.3
255.0,1599.966
691.0,933.3
255.0,1766.633
541.0,1433.3
1000000.0,1076.157
691.0,1076.157
691.0,1933.3
691.0,1933.3
691.0,1933.3
691.0,1933.3
708.0,962.966
674.0,962.966
640.0,1022.3
572.0,1140.966
255.0,1378.3
4235.0,1852.966
255.0,1348.633
255.0,1289.3
255.0,1170.633
691.0,933.3
572.0,1140.966
255.0,1200.3
737.0,3133.3
673.0,3133.3
637.0,3133.3
565.0,3133.3
255.0,3133.3
4142.0,3133.3
255.0,3133.3
255.0,3133.3
1000000.0,981.086
665.0,981.486
613.0,1077.859
255.0,1270.604
373.0,1656.094
255.0,1222.417
587.0,1126.045
371.0,1174.231
255.0,1270.604
631.0,1339.966
836.0,2153.3
592.0,1746.633
584.0,2559.966
485.0,4186.633
618.0,2966.633
836.0,2153.3
1000000.0,1222.326
691.0,1222.326
691.0,2934.966
691.0,2934.966
691.0,1945.3
691.0,1945.3
895.0,0.0
1000000.0,781.425
895.0,108.046
837.0,140.046
866.0,1028.0
1000000.0,519.334
1000000.0,420.29
895.0,686.291
895.0,1012.0
1000000.0,195.804
835.0,241.446
1407.0,538.462
1000000.0,195.002
1227.0,1595.335
1005.0,266.667
1000000.0,244.755
1000000.0,393.76
139567.0,2456.853
1000000.0,673.017
835.0,427.536
835.0,406.667
1000000.0,207.145
895.0,0.0
895.0,108.046
835.0,333.333
835.0,333.333
895.0,1012.0
866.0,16.0
895.0,108.046
835.0,406.667
835.0,333.333
835.0,274.713
737.0,877.156
1015.0,162.637
1000000.0,290.516
1000000.0,1575.777
1000000.0,349.425
835.0,333.333
895.0,0.0
1000000.0,981.574
835.0,406.667
866.0,16.0
895.0,0.0
895.0,0.0
1000000.0,824.866
1000000.0,457.183
861.0,59.333
895.0,0.0
895.0,260.87
895.0,108.046
895.0,0.0
895.0,0.0
1000000.0,3765.339
946.0,241.379
1000000.0,282.023
1000000.0,3765.339
895.0,108.046
895.0,0.0
1207.0,536.535
866.0,16.0
1000000.0,94.008
895.0,21.687
869.0,721.513
1689.0,531.08
895.0,0.0
1000000.0,863.139
1005.0,374.713
1000000.0,337.86
895.0,0.0
895.0,1012.0
895.0,0.0
895.0,0.0
895.0,108.046
895.0,0.0
835.0,166.667
895.0,0.0
1000000.0,153.258
895.0,0.0
835.0,333.333
895.0,0.0
1000000.0,1691.301
835.0,166.667
895.0,0.0
796.0,813.333
895.0,0.0
835.0,333.333
835.0,980.0
895.0,108.046
895.0,0.0
835.0,406.667
866.0,16.0
895.0,108.046
835.0,1357.333
1000000.0,839.549
1000000.0,798.011
895.0,0.0
835.0,333.333
895.0,108.046
5127.0,2329.601
866.0,616.0
255.0,3970.633
255.0,3970.633
255.0,3970.633
255.0,3970.633
267.0,1122.112
243.0,1219.155
219.0,1316.198
171.0,1510.284
32304.0,1907.206
183.0,1461.762
159.0,1558.805
135.0,1655.848
32444.0,1854.934
147.0,1607.327
123.0,1704.37
32584.0,1802.663
135.0,1655.848
111.0,1752.891
32444.0,1854.934
123.0,1704.37
32584.0,1802.663
255.0,1450.633
1000000.0,1450.633
1000000.0,1219.584
255.0,1219.584
255.0,1192.32
255.0,1148.946
255.0,1105.573
255.0,1105.573
255.0,1127.26
255.0,1083.886
255.0,1083.886
255.0,1105.573
255.0,1062.199
255.0,1105.573
255.0,1083.886
255.0,1083.886
255.0,3970.633
255.0,3970.633
255.0,4170.633
255.0,4170.633
255.0,4170.633
255.0,4170.633
1000000.0,1191.419
311.0,1191.419
255.0,1770.633
1000000.0,1770.633
1000000.0,1208.023
255.0,1208.023
255.0,4170.633
277.0,4170.633
255.0,4170.633
255.0,4170.633
255.0,2170.633
255.0,2170.633
425.0,2170.633
255.0,2170.633
1000000.0,1198.678
255.0,1198.678
606.0,1303.966
1000000.0,1303.966
1000000.0,1257.59
255.0,1257.59
255.0,2170.633
255.0,2170.633
255.0,2170.633
255.0,2170.633
255.0,1186.633
584.0,1186.633
255.0,2170.633
582.0,2170.633
1000000.0,1217.637
615.0,1217.637
255.0,1337.3
1000000.0,1337.3
1000000.0,1278.679
255.0,1278.679
255.0,1874.919
255.0,1874.919
255.0,2170.633
255.0,2170.633
255.0,2170.633
584.0,2170.633
259.0,2170.633
584.0,2170.633
1000000.0,1239.262
255.0,1239.262
255.0,1337.3
1000000.0,1337.3
1000000.0,1313.49
255.0,1313.49
255.0,2170.633
255.0,2170.633
255.0,2170.633
255.0,2170.633
572.0,1140.966
255.0,1200.3
601.0,3370.633
255.0,3370.633
1000000.0,1218.419
1681.0,1218.819
255.0,1577.3
1000000.0,1577.3
1000000.0,1459.66
255.0,1459.66
255.0,3172.3
255.0,3172.3
255.0,2182.633
255.0,2182.633
895.0,0.0
895.0,0.0
835.0,333.333
1000000.0,303.925
835.0,333.333
255.0,1599.966
895.0,0.0
745.0,666.667
11768.0,1313.259
835.0,980.0
1000000.0,819.401
255.0,1887.58
895.0,142.857
835.0,333.333
1000000.0,656.18
255.0,1222.417
895.0,0.0
835.0,546.892
1000000.0,1005.297
866.0,16.0
835.0,406.667
895.0,0.0
835.0,274.713
835.0,333.333
866.0,616.0
866.0,16.0
895.0,0.0
12272.0,1756.814
835.0,1253.711
895.0,0.0
541.0,1433.3
895.0,0.0
835.0,406.667
835.0,333.333
895.0,0.0
895.0,1024.0
255.0,2099.966
691.0,1529.152
835.0,333.333
1000000.0,867.08
1000000.0,2159.603
835.0,166.667
895.0,0.0
866.0,16.0
1000000.0,692.381
835.0,274.713
835.0,417.57
835.0,406.667
835.0,333.333
895.0,0.0
895.0,0.0
835.0,333.333
866.0,1170.857
835.0,333.333
1000000.0,1038.39
835.0,406.667
866.0,16.0
835.0,333.333
835.0,333.333
835.0,333.333
959.0,299.119
818.0,363.0
880.0,1127.823
895.0,0.0
835.0,406.667
835.0,434.712
835.0,1357.333
835.0,333.333
895.0,0.0
133637.0,2054.494
895.0,0.0
895.0,0.0
5212.0,963.726
895.0,0.0
1000000.0,1028.592
871.0,97.043
866.0,883.08
835.0,406.667
255.0,1599.966
547.0,1515.558
895.0,0.0
255.0,2080.153
1000000.0,1901.569
1000000.0,798.275
866.0,16.0
835.0,333.333
1000000.0,1039.034
255.0,1933.3
691.0,824.866
835.0,406.667
895.0,704.286
835.0,355.02
835.0,166.667
895.0,0.0
866.0,16.0
1000000.0,1613.308
837.0,140.046
895.0,0.0
835.0,588.232
796.0,813.333
111.0,4552.891
111.0,4552.891
111.0,4552.891
111.0,4552.891
123.0,1704.37
32584.0,1802.663
111.0,2032.891
1000000.0,2032.891
1000000.0,1801.842
111.0,1801.842
111.0,1774.578
111.0,1731.205
111.0,1687.831
111.0,1687.831
111.0,1709.518
111.0,1666.144
111.0,1666.144
111.0,1687.831
111.0,1644.458
111.0,1687.831
111.0,1666.144
111.0,1666.144
111.0,4552.891
111.0,4552.891
111.0,4752.891
111.0,4752.891
111.0,4752.891
111.0,4752.891
1000000.0,1773.677
167.0,1773.677
111.0,2352.891
1000000.0,2352.891
1000000.0,1790.281
111.0,1790.281
111.0,4752.891
133.0,4752.891
111.0,4752.891
111.0,4752.891
111.0,2752.891
111.0,2752.891
281.0,2752.891
111.0,2752.891
1000000.0,1780.936
111.0,1780.936
462.0,1886.225
1000000.0,1886.225
1000000.0,1839.848
111.0,1839.848
111.0,2752.891
111.0,2752.891
111.0,2752.891
111.0,2752.891
111.0,1768.891
440.0,1768.891
111.0,2752.891
438.0,2752.891
1000000.0,1799.895
471.0,1799.895
111.0,1919.558
1000000.0,1919.558
1000000.0,1860.937
111.0,1860.937
111.0,2457.177
111.0,2457.177
111.0,2752.891
111.0,2752.891
111.0,2752.891
440.0,2752.891
115.0,2752.891
440.0,2752.891
1000000.0,1821.52
111.0,1821.52
111.0,1919.558
1000000.0,1919.558
1000000.0,1895.749
111.0,1895.749
111.0,2752.891
111.0,2752.891
111.0,2752.891
111.0,2752.891
428.0,1723.225
111.0,1782.558
457.0,3952.891
111.0,3952.891
1000000.0,1800.678
1537.0,1801.078
111.0,2159.558
1000000.0,2159.558
1000000.0,2041.918
111.0,2041.918
111.0,3754.558
111.0,3754.558
111.0,2764.891
111.0,2764.891
255.0,3284.439
255.0,1599.966
835.0,333.333
835.0,406.667
1000000.0,506.317
1000000.0,1849.455
835.0,406.667
157574.0,2892.985
835.0,333.333
835.0,666.667
255.0,1599.966
255.0,1170.633
541.0,1520.256
835.0,768.116
835.0,333.333
255.0,2080.153
1000000.0,1873.453
1000000.0,478.834
895.0,0.0
111.0,1752.891
835.0,434.712
255.0,2099.966
1000000.0,3388.797
835.0,166.667
835.0,333.333
835.0,333.333
801.0,1313.044
835.0,355.02
142214.0,1996.204
835.0,427.536
4954.0,3759.722
818.0,1375.0
796.0,584.236
131728.0,802.074
115191.0,1306.346
538.0,2370.153
835.0,1037.619
835.0,417.57
835.0,427.536
651.0,1940.906
547.0,1515.558
835.0,333.333
1000000.0,2542.206
255.0,2081.633
864.0,349.333
835.0,333.333
835.0,333.333
835.0,333.333
835.0,333.333
776.0,2381.978
255.0,1222.417
835.0,588.232
835.0,417.57
835.0,333.333
869.0,1592.667
255.0,1933.3
835.0,333.333
835.0,166.667
255.0,2099.966
835.0,333.333
796.0,813.333
691.0,824.866
835.0,420.29
835.0,333.333
691.0,824.866
796.0,500.0
279.0,1933.3
835.0,406.667
691.0,824.866
255.0,2099.966
547.0,1515.558
267.0,1933.3
835.0,980.0
835.0,406.667
835.0,274.713
835.0,166.667
1000000.0,1685.057
835.0,333.333
255.0,1887.58
1000000.0,1795.771
835.0,166.667
279.0,1933.3
835.0,333.333
356.0,2813.3
1000000.0,3522.818
835.0,333.333
835.0,2133.333
796.0,813.333
1000000.0,2393.434
835.0,166.667
255.0,2341.022
1000000.0,594.682
835.0,766.667
835.0,241.446
356.0,1013.3
796.0,1825.333
835.0,406.667
856.0,697.57
1000000.0,760.025
1000000.0,361.378
111.0,4444.458
111.0,4444.458
111.0,4444.458
111.0,4444.458
123.0,1595.936
32609.0,1694.229
111.0,1924.458
1000000.0,1924.458
1000000.0,1693.409
111.0,1693.409
111.0,1666.144
111.0,1666.144
111.0,4444.458
111.0,4444.458
111.0,4644.458
111.0,4644.458
111.0,4644.458
111.0,4644.458
1000000.0,1665.243
167.0,1665.243
111.0,2244.458
1000000.0,2244.458
1000000.0,1681.847
111.0,1681.847
111.0,4644.458
133.0,4644.458
