inconsistenciesObjective,aestheticObjective
895.0,0.0
895.0,0.0
866.0,16.0
895.0,0.0
1015.0,162.637
835.0,333.333
895.0,108.046
895.0,0.0
895.0,0.0
835.0,333.333
895.0,0.0
1000000.0,343.145
835.0,333.333
1015.0,162.637
895.0,708.046
895.0,0.0
1000000.0,1687.058
895.0,108.046
895.0,0.0
4527.0,1282.871
895.0,1024.0
835.0,333.333
1000000.0,216.092
866.0,16.0
895.0,0.0
958.0,1100.87
835.0,333.333
895.0,0.0
895.0,0.0
895.0,0.0
924.0,16.0
835.0,333.333
866.0,16.0
823.0,291.129
895.0,0.0
1000000.0,1832.102
895.0,108.434
1000000.0,350.652
777.0,365.333
895.0,108.046
835.0,622.36
895.0,0.0
1000000.0,369.775
866.0,16.0
895.0,0.0
895.0,1720.046
883.0,45.667
1000000.0,216.092
1000000.0,769.074
866.0,16.0
895.0,108.046
895.0,0.0
895.0,108.046
1015.0,162.637
895.0,0.0
895.0,142.857
895.0,108.046
895.0,0.0
895.0,0.0
895.0,704.286
1015.0,162.637
895.0,0.0
61456.0,1780.097
895.0,0.0
835.0,333.333
895.0,0.0
866.0,16.0
1015.0,292.757
1000000.0,477.863
895.0,0.0
2150.0,946.07
895.0,0.0
767.0,349.333
796.0,333.333
895.0,0.0
132572.0,630.021
895.0,0.0
1015.0,162.637
866.0,16.0
459.0,858.57
895.0,0.0
866.0,16.0
895.0,0.0
895.0,108.046
835.0,333.333
895.0,0.0
895.0,0.0
866.0,102.957
796.0,500.0
1000000.0,324.138
1105.0,869.761
895.0,0.0
895.0,0.0
895.0,0.0
984.0,1469.97
459.0,686.282
895.0,108.046
866.0,158.857
895.0,108.046
895.0,0.0
1075.0,249.057
459.0,3486.282
453.0,3486.282
441.0,3486.282
417.0,3486.282
369.0,3486.282
273.0,3486.282
81.0,3486.282
794.0,3486.282
87.0,3486.282
75.0,3486.282
63.0,3486.282
39.0,3486.282
0.0,3486.282
150.0,3486.282
0.0,3486.282
0.0,3486.282
459.0,3486.282
459.0,3486.282
1000000.0,734.803
447.0,734.803
423.0,831.846
375.0,1025.932
279.0,1414.104
32469.0,2195.449
291.0,1365.583
267.0,1462.626
243.0,1559.669
195.0,1753.755
32609.0,2143.177
207.0,1705.234
183.0,1802.277
159.0,1899.32
111.0,2093.406
114611.0,2530.328
123.0,2044.884
32609.0,2143.177
480.0,966.282
1000000.0,966.282
1000000.0,735.233
459.0,735.233
459.0,707.968
459.0,707.968
459.0,3486.282
459.0,3486.282
459.0,3686.282
459.0,3686.282
459.0,3686.282
459.0,3686.282
1000000.0,707.067
515.0,707.067
459.0,1286.282
1000000.0,1286.282
1000000.0,723.671
459.0,723.671
459.0,3686.282
481.0,3686.282
459.0,3686.282
459.0,3686.282
459.0,1686.282
459.0,1686.282
459.0,1686.282
459.0,1686.282
1000000.0,714.327
459.0,714.327
459.0,819.615
1000000.0,819.615
1000000.0,773.238
459.0,773.238
459.0,1686.282
459.0,1686.282
459.0,1686.282
459.0,1686.282
459.0,702.282
459.0,702.282
459.0,1686.282
459.0,1686.282
1000000.0,733.285
459.0,733.285
459.0,852.948
1000000.0,852.948
459.0,578.236
1000000.0,794.328
1000000.0,686.282
459.0,686.282
459.0,1390.567
459.0,1390.567
459.0,1686.282
459.0,1686.282
459.0,1686.282
459.0,1686.282
463.0,1686.282
459.0,1686.282
1000000.0,754.911
459.0,754.911
459.0,852.948
1000000.0,852.948
1000000.0,829.139
459.0,829.139
459.0,1686.282
459.0,1686.282
459.0,1686.282
459.0,1686.282
459.0,715.948
459.0,715.948
487.0,2886.282
459.0,2886.282
459.0,638.095
459.0,541.723
575.0,348.977
459.0,493.536
459.0,397.164
843.0,204.419
575.0,348.977
459.0,445.35
459.0,1092.948
1000000.0,1092.948
1000000.0,975.308
459.0,975.308
459.0,2687.948
459.0,2687.948
459.0,1698.282
459.0,1698.282
895.0,0.0
895.0,108.046
924.0,16.0
835.0,406.667
883.0,1069.667
1000000.0,216.092
895.0,108.046
1000000.0,532.855
895.0,0.0
1000000.0,369.775
895.0,108.046
924.0,16.0
1000000.0,1778.238
895.0,0.0
895.0,0.0
895.0,108.434
1015.0,162.637
895.0,108.046
1000000.0,503.108
132572.0,630.021
1000000.0,296.061
2411.0,979.021
895.0,0.0
1000000.0,1019.01
1000000.0,324.138
1000000.0,324.138
916.0,388.046
895.0,0.0
895.0,108.046
866.0,158.857
1000000.0,4446.565
895.0,108.046
796.0,333.333
1060.0,400.0
1000000.0,216.092
958.0,1100.87
1000000.0,728.263
1015.0,162.637
866.0,16.0
866.0,1216.0
1000000.0,350.652
1000000.0,290.516
883.0,45.667
866.0,16.0
1015.0,162.637
1000000.0,1725.259
835.0,333.333
895.0,108.046
895.0,108.046
1000000.0,2587.126
1000000.0,216.092
835.0,333.333
835.0,333.333
796.0,500.0
1000000.0,481.944
895.0,608.696
895.0,0.0
895.0,1109.902
1015.0,162.637
895.0,704.286
1000000.0,604.422
1015.0,162.637
1000000.0,1824.54
1000000.0,1309.323
866.0,16.0
866.0,16.0
895.0,1024.0
895.0,0.0
835.0,333.333
132644.0,923.728
1000000.0,1832.102
1000000.0,159.359
895.0,1024.0
1000000.0,170.902
895.0,0.0
835.0,333.333
1000000.0,285.714
1000000.0,477.863
2150.0,1054.504
895.0,108.434
895.0,108.046
777.0,560.514
924.0,16.0
835.0,1886.713
1000000.0,931.571
1015.0,292.757
895.0,108.046
895.0,0.0
1000000.0,1228.092
895.0,108.046
1015.0,162.637
866.0,16.0
866.0,16.0
1015.0,162.637
1000000.0,302.861
866.0,16.0
895.0,0.0
1000000.0,1408.752
796.0,813.333
61304.0,1972.842
0.0,3486.282
0.0,3486.282
0.0,6286.282
0.0,6286.282
1000000.0,3534.803
4659.0,3534.803
12.0,3766.282
1000000.0,3766.282
1000000.0,3535.233
42.0,3535.233
0.0,3507.968
0.0,3507.968
0.0,6286.282
0.0,6286.282
0.0,6486.282
0.0,6486.282
0.0,6486.282
0.0,6486.282
1000000.0,3507.067
56.0,3507.067
0.0,4086.282
1000000.0,4086.282
1000000.0,3523.671
0.0,3523.671
0.0,6486.282
32.0,6486.282
0.0,6486.282
0.0,6486.282
0.0,4486.282
0.0,4486.282
0.0,4486.282
0.0,4486.282
1000000.0,3514.327
0.0,3514.327
0.0,3619.615
1000000.0,3619.615
1000000.0,3573.238
0.0,3573.238
0.0,4486.282
0.0,4486.282
0.0,4486.282
0.0,4486.282
0.0,3502.282
0.0,3502.282
0.0,4486.282
0.0,4486.282
1000000.0,3533.285
0.0,3533.285
0.0,3652.948
1000000.0,3652.948
0.0,3378.236
1000000.0,3594.328
1000000.0,3486.282
0.0,3486.282
0.0,4190.567
0.0,4190.567
0.0,4486.282
0.0,4486.282
0.0,4486.282
0.0,4486.282
4.0,4486.282
0.0,4486.282
1000000.0,3554.911
0.0,3554.911
0.0,3652.948
1000000.0,3652.948
1000000.0,3629.139
0.0,3629.139
0.0,4486.282
0.0,4486.282
0.0,4486.282
0.0,4486.282
0.0,3515.948
0.0,3515.948
28.0,5686.282
0.0,5686.282
0.0,3438.095
0.0,3341.723
116.0,3148.977
0.0,3293.536
0.0,3197.164
384.0,3004.419
116.0,3148.977
0.0,3245.35
0.0,3892.948
1000000.0,3892.948
1000000.0,3775.308
0.0,3775.308
0.0,5487.948
0.0,5487.948
0.0,4498.282
0.0,4498.282
883.0,45.667
835.0,333.333
883.0,1069.667
895.0,0.0
866.0,16.0
895.0,0.0
459.0,775.282
796.0,813.333
866.0,16.0
895.0,0.0
173892.0,4428.823
1373.0,523.458
5218.0,1146.393
866.0,16.0
459.0,858.57
835.0,622.36
895.0,0.0
866.0,16.0
835.0,1345.333
835.0,406.667
866.0,276.87
866.0,16.0
883.0,1069.667
866.0,1216.0
767.0,349.333
835.0,333.333
866.0,1216.0
0.0,3486.282
895.0,0.0
835.0,406.667
895.0,0.0
859.0,1173.333
895.0,0.0
883.0,480.449
895.0,0.0
895.0,0.0
767.0,349.333
459.0,679.091
883.0,45.667
878.0,29.667
796.0,485.141
1000000.0,194.086
777.0,365.333
1000000.0,1310.243
895.0,0.0
866.0,158.857
459.0,530.049
883.0,262.534
866.0,16.0
111.0,4095.073
895.0,1166.694
895.0,108.046
459.0,858.57
895.0,0.0
1000000.0,972.136
895.0,0.0
0.0,3486.282
883.0,45.667
808.0,48.0
895.0,0.0
1000000.0,796.273
1075.0,984.157
0.0,3486.282
895.0,347.197
895.0,0.0
767.0,349.333
895.0,0.0
895.0,0.0
777.0,560.514
895.0,0.0
866.0,16.0
895.0,0.0
895.0,0.0
835.0,333.333
835.0,333.333
895.0,0.0
895.0,0.0
895.0,0.0
1000000.0,394.93
895.0,0.0
866.0,1028.0
895.0,0.0
895.0,0.0
0.0,3486.282
796.0,765.517
1000000.0,415.716
895.0,0.0
835.0,406.667
895.0,0.0
796.0,813.333
5581.0,1682.459
895.0,1191.218
878.0,137.713
835.0,166.667
895.0,108.046
835.0,333.333
895.0,0.0
895.0,108.046
895.0,0.0
0.0,3486.282
0.0,3197.164
0.0,3197.164
0.0,5997.164
0.0,5997.164
1000000.0,3245.685
4659.0,3245.685
12.0,3477.164
1000000.0,3477.164
1000000.0,3246.115
42.0,3246.115
0.0,3218.851
0.0,3218.851
0.0,5997.164
0.0,5997.164
0.0,6197.164
0.0,6197.164
0.0,6197.164
0.0,6197.164
1000000.0,3217.95
56.0,3217.95
0.0,3797.164
1000000.0,3797.164
1000000.0,3234.554
0.0,3234.554
0.0,6197.164
32.0,6197.164
0.0,6197.164
0.0,6197.164
0.0,4197.164
0.0,4197.164
0.0,4197.164
0.0,4197.164
1000000.0,3225.209
0.0,3225.209
0.0,3330.497
1000000.0,3330.497
1000000.0,3284.12
0.0,3284.12
0.0,4197.164
0.0,4197.164
0.0,4197.164
0.0,4197.164
0.0,3213.164
115.0,3213.164
0.0,4197.164
115.0,4197.164
1000000.0,3244.168
122.0,3244.168
110.0,3363.83
1000000.0,3363.83
0.0,3089.118
1000000.0,3305.21
1000000.0,3197.164
0.0,3197.164
0.0,3901.449
0.0,3901.449
0.0,4197.164
0.0,4197.164
0.0,4197.164
115.0,4197.164
4.0,4197.164
115.0,4197.164
1000000.0,3265.793
0.0,3265.793
110.0,3363.83
1000000.0,3363.83
1000000.0,3340.021
0.0,3340.021
0.0,4197.164
0.0,4197.164
0.0,4197.164
0.0,4197.164
0.0,3226.83
0.0,3226.83
144.0,5397.164
0.0,5397.164
116.0,3148.977
0.0,3245.35
110.0,3603.83
1000000.0,3603.83
1000000.0,3486.191
0.0,3486.191
0.0,5198.83
0.0,5198.83
0.0,4209.164
0.0,4209.164
459.0,530.049
835.0,406.667
866.0,16.0
1000000.0,457.379
767.0,349.333
866.0,158.857
1000000.0,2500.653
878.0,29.667
0.0,3486.282
866.0,16.0
0.0,3486.282
1000000.0,661.034
459.0,578.236
798.0,645.333
767.0,349.333
767.0,349.333
767.0,1385.333
835.0,333.333
808.0,48.0
0.0,3486.282
1000000.0,1732.296
796.0,485.141
835.0,333.333
866.0,1216.0
1000000.0,2134.48
866.0,1216.0
4482.0,3825.932
866.0,232.867
866.0,16.0
459.0,858.57
835.0,333.333
459.0,397.164
796.0,765.517
835.0,333.333
835.0,622.36
0.0,3486.282
111.0,4095.073
835.0,1345.333
0.0,3486.282
767.0,349.333
835.0,333.333
1000000.0,1756.458
835.0,476.19
866.0,158.857
866.0,158.857
867.0,658.635
866.0,1816.0
835.0,406.667
835.0,333.333
866.0,16.0
835.0,333.333
0.0,3197.164
144461.0,3999.285
866.0,16.0
796.0,333.333
796.0,485.141
459.0,682.667
459.0,397.164
459.0,858.57
835.0,333.333
866.0,16.0
866.0,16.0
459.0,858.57
5565.0,1519.716
1000000.0,1465.328
767.0,349.333
1000000.0,607.85
1076.0,157.011
823.0,291.129
878.0,423.427
1000000.0,1610.93
806.0,422.667
777.0,365.333
835.0,333.333
835.0,333.333
866.0,720.286
835.0,622.36
866.0,16.0
1000000.0,1455.766
878.0,137.713
1000000.0,439.496
835.0,333.333
1000000.0,172.524
866.0,1028.0
835.0,406.667
808.0,48.0
835.0,333.333
1000000.0,282.071
777.0,365.333
796.0,1100.0
767.0,349.333
1000000.0,203.072
866.0,158.857
1000000.0,1017.995
459.0,578.236
866.0,1028.0
835.0,406.667
459.0,858.57
459.0,775.282
866.0,16.0
0.0,3089.118
0.0,3089.118
0.0,5889.118
0.0,5889.118
1000000.0,3137.639
4659.0,3137.639
12.0,3369.118
1000000.0,3369.118
1000000.0,3138.069
42.0,3138.069
0.0,3110.805
0.0,3110.805
0.0,5889.118
0.0,5889.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
1000000.0,3109.904
56.0,3109.904
0.0,3689.118
1000000.0,3689.118
1000000.0,3126.508
0.0,3126.508
0.0,6089.118
32.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
1000000.0,3117.163
0.0,3117.163
0.0,3222.451
1000000.0,3222.451
1000000.0,3176.074
0.0,3176.074
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3105.118
115.0,3105.118
0.0,4089.118
115.0,4089.118
1000000.0,3136.122
122.0,3136.122
110.0,3255.784
1000000.0,3255.784
1000000.0,3197.164
0.0,3197.164
0.0,3793.403
0.0,3793.403
0.0,4089.118
0.0,4089.118
0.0,4089.118
115.0,4089.118
4.0,4089.118
115.0,4089.118
1000000.0,3157.747
0.0,3157.747
110.0,3255.784
1000000.0,3255.784
1000000.0,3231.975
0.0,3231.975
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3118.784
0.0,3118.784
144.0,5289.118
0.0,5289.118
116.0,3040.931
0.0,3137.304
110.0,3495.784
1000000.0,3495.784
1000000.0,3378.145
0.0,3378.145
0.0,5090.784
0.0,5090.784
0.0,4101.118
0.0,4101.118
796.0,765.517
459.0,858.57
835.0,333.333
2588.0,1247.797
835.0,2133.333
0.0,3486.282
808.0,48.0
835.0,333.333
1000000.0,1203.175
1000000.0,784.123
459.0,578.236
1000000.0,1303.386
777.0,365.333
847.0,466.667
459.0,858.57
0.0,3486.282
459.0,456.497
459.0,858.57
1000000.0,918.139
796.0,1085.141
796.0,921.379
767.0,349.333
0.0,3486.282
459.0,578.236
459.0,1286.282
835.0,1369.333
459.0,1201.227
111.0,4095.073
835.0,333.333
